FILENAME,Dataset,Nb inputs,Fq DKO,Fq DKN,Fq TOT,% DKO,% DKN,% TOT,Nb names,Modal name,Fq modal name,% Name Agreement (/Fq inputs),% Name Agreement (/Fq names),Nb diff names,H-value,Familiarity Nb inputs,Familiarity Mean,Familiarity StDev,Visual complexity Nb inputs,Visual complexity Mean,Visual complexity StDev,Nb categories (answer1),Nb categories (answer2),Nb categories (all answers),Modal category,Fq (answer1),Fq (answer2),% Category Agreement,% Category Agreement (all answers),Hcat-value
keyhole,BOSS-2014 (v.2),42,0,0,4,0,0,0.09523809523809523,38,Keyhole,12,0.2857142857142857,0.3157894736842105,7,2.187596493376802,42,4.642857142857143,0.6559829181085232,42,2.1904761904761907,0.9687330231549802,32,0,32,Building material,17,0,0.53125,0.53125,1.6799451311431488
pricesign,BOSS-2014 (v.2),42,0,2,0,0,0.047619047619047616,0,40,Price Sign,11,0.2619047619047619,0.275,14,3.1171102625766642,42,4.642857142857143,0.6921662203943872,42,1.4761904761904763,0.5942035143723493,33,1,34,Decoration & gift accessory,8,0,0.24242424242424243,0.23529411764705882,2.701879910000682
rainboot,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,rainboot,12,0.2857142857142857,0.2857142857142857,9,2.5446359269062615,42,4.642857142857143,0.7908448267958043,42,1.7857142857142858,0.8981203755951837,33,1,34,Clothing,30,0,0.9090909090909091,0.8823529411764706,0.4394969869215135
tie02,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,tie,33,0.7857142857142857,0.7857142857142857,2,0.7495952572594798,42,4.642857142857143,0.850292017885292,42,1.5238095238095237,0.7404051375510322,33,0,33,Clothing,33,0,1,1,0
coffeemaker,BOSS-2014 (v.2),41,0,0,0,0,0,0,41,coffee maker,23,0.5609756097560976,0.5609756097560976,4,1.341813372339082,41,4.634146341463414,0.698430295769578,41,2.6097560975609757,1.1592680617632791,33,1,34,Kitchen & utensil,30,0,0.9090909090909091,0.8823529411764706,0.5229784263810124
funnel,BOSS-2014 (v.2),42,0,2,4,0,0.047619047619047616,0.09523809523809523,36,funnel,35,0.8333333333333334,0.9722222222222222,2,0.1831220683013729,41,4.634146341463414,0.8293400255919041,41,1.5853658536585367,0.8054691103977099,33,3,36,Kitchen & utensil,23,3,0.696969696969697,0.7222222222222222,1.5279721499853838
ant,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Ant,36,0.8571428571428571,0.8571428571428571,4,0.8180959929710641,42,4.619047619047619,0.6608339503023752,42,2.6666666666666665,1.5407737471275262,33,0,33,Insect,33,0,1,1,0
armchair02,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,chair,23,0.5476190476190477,0.5609756097560976,9,2.14551762794212,42,4.619047619047619,0.5823577373595082,42,2.3095238095238093,1.1788397610982204,33,0,33,Furniture,33,0,1,1,0
breadknife,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,knife,18,0.42857142857142855,0.43902439024390244,6,1.9156859939612167,42,4.619047619047619,0.7948732358632755,42,1.7619047619047619,0.905525687761691,33,0,33,Kitchen & utensil,31,0,0.9393939393939394,0.9393939393939394,0.32984607020714635
candydispenser,BOSS-2014 (v.2),42,0,1,2,0,0.023809523809523808,0.047619047619047616,39,Candy dispenser,15,0.35714285714285715,0.38461538461538464,9,2.330721464574595,42,4.619047619047619,0.5823577373595082,42,2.9523809523809526,1.2484601432903004,33,5,38,Food,23,1,0.696969696969697,0.631578947368421,1.235502924094377
eiffeltower,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Eiffel tower,40,0.9523809523809523,0.9523809523809523,3,0.3238144752669867,42,4.619047619047619,0.7309326135027757,42,3.2857142857142856,1.436216477427704,33,1,34,Building infrastructure,32,0,0.9696969696969697,0.9411764705882353,0.19590927087360496
hockeypuck,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,hockey puck,35,0.8333333333333334,0.8333333333333334,3,0.7486345514120754,42,4.619047619047619,0.696765382088634,42,1.380952380952381,0.5388506717613027,33,2,35,Outdoor activity & sport item,28,1,0.8484848484848485,0.8285714285714286,0.821338806637957
hockeystick,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,hockey stick,39,0.9285714285714286,0.9285714285714286,4,0.48444393383524387,42,4.619047619047619,0.7309326135027757,42,1.5476190476190477,0.8025076841021356,33,0,33,Outdoor activity & sport item,31,0,0.9393939393939394,0.9393939393939394,0.32984607020714635
laundrybasket01a,BOSS-2014 (v.2),42,0,0,2,0,0,0.047619047619047616,40,laundry basket,20,0.47619047619047616,0.5,8,2.0407481647643375,42,4.619047619047619,0.696765382088634,42,1.7619047619047619,0.7904775898004771,33,2,35,Household article & cleaner,28,0,0.8484848484848485,0.8,0.904820246097456
snowman,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,snowman,42,1,1,1,0,42,4.619047619047619,0.5823577373595082,42,2.261904761904762,1.127473406955306,32,6,38,Outdoor activity & sport item,13,4,0.40625,0.4473684210526316,1.9839972408624718
snowshovel,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,Snow shovel,23,0.5476190476190477,0.5609756097560976,2,0.9892452969285004,42,4.619047619047619,0.8249872416568831,42,1.6904761904761905,0.869204717476093,33,2,35,Hand labour tool & accessory,20,0,0.6060606060606061,0.5714285714285714,1.5871199874751056
tire,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,tire,32,0.7619047619047619,0.7804878048780488,5,1.1440181631019015,42,4.619047619047619,0.6608339503023752,42,1.5952380952380953,0.7344991261521245,32,1,33,Vehicle,20,0,0.625,0.6060606060606061,1.5487949406953985
swing,BOSS-2014 (v.2),41,0,0,0,0,0,0,41,swing,40,0.975609756097561,0.975609756097561,2,0.16542703399626696,41,4.609756097560975,0.7374974162831962,41,1.5853658536585367,0.7738090771016312,32,1,33,Outdoor activity & sport item,13,1,0.40625,0.42424242424242425,1.8398354267347476
basketballhoop01,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Basketball hoop,16,0.38095238095238093,0.38095238095238093,10,2.231486767965345,42,4.595238095238095,0.6647766472346015,42,2.3333333333333335,1.0969284536925485,33,1,34,Outdoor activity & sport item,30,0,0.9090909090909091,0.8823529411764706,0.5229784263810124
firehydrant,BOSS-2014 (v.2),42,0,2,1,0,0.047619047619047616,0.023809523809523808,39,Fire hydrant,38,0.9047619047619048,0.9743589743589743,2,0.17203694935311384,42,4.595238095238095,0.627014754932928,42,2.2142857142857144,1.0940128479584954,32,0,32,Building infrastructure,21,0,0.65625,0.65625,1.78145145685883
floortile02,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,tile,25,0.5952380952380952,0.6097560975609756,5,1.4278945716175473,42,4.595238095238095,0.5868279263112158,42,1.6904761904761905,0.8111447868740442,33,1,34,Building material,23,1,0.696969696969697,0.7058823529411765,1.1643357863490202
ipad02,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Ipad,33,0.7857142857142857,0.7857142857142857,5,1.1048258415105274,42,4.595238095238095,0.627014754932928,42,1.7619047619047619,1.143582812587293,33,3,36,Electronic device & accessory,31,0,0.9393939393939394,0.8611111111111112,0.39045213081320695
ladder,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,ladder,40,0.9523809523809523,0.9523809523809523,3,0.3238144752669867,42,4.595238095238095,0.7669872581230487,42,1.9285714285714286,0.9211037160652045,32,0,32,Hand labour tool & accessory,26,0,0.8125,0.8125,0.8683927290103627
martiniglass01b,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,martini glass,27,0.6428571428571429,0.6428571428571429,5,1.6422846123697745,42,4.595238095238095,0.5868279263112158,42,1.9761904761904763,1.1579648934839222,33,1,34,Kitchen & utensil,32,0,0.9696969696969697,0.9411764705882353,0.19590927087360496
microphone01,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,microphone,37,0.8809523809523809,0.8809523809523809,2,0.526617065571428,42,4.595238095238095,0.7005058732896934,42,2.261904761904762,1.127473406955306,32,3,35,Electronic device & accessory,19,2,0.59375,0.6,1.5237516322372207
pedestriancrossingsign,BOSS-2014 (v.2),42,0,1,1,0,0.023809523809523808,0.023809523809523808,40,Pedestrian crossing Sign,7,0.16666666666666666,0.175,14,3.4302406727521935,42,4.595238095238095,0.6647766472346015,42,1.6666666666666667,0.6866911354074365,33,2,35,Building infrastructure,17,0,0.5151515151515151,0.4857142857142857,2.0216204585176603
poloshirt,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,shirt,13,0.30952380952380953,0.3170731707317073,14,3.079748861911292,42,4.595238095238095,0.8281487968552923,42,1.8333333333333333,0.9348709749678822,33,1,34,Clothing,30,0,0.9090909090909091,0.8823529411764706,0.5835844869870731
whiteout,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,Whiteout,27,0.6428571428571429,0.6585365853658537,4,1.1770273078603393,42,4.595238095238095,0.6647766472346015,42,2.1666666666666665,1.0101114806059937,32,0,32,Stationary & school supply,29,0,0.90625,0.90625,0.5349547231656377
springroll,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,Spring roll,22,0.5238095238095238,0.5365853658536586,8,1.8666484529430982,41,4.585365853658536,0.6699108058576747,42,1.8571428571428572,0.9770894701881774,32,0,32,Food,31,0,0.96875,0.96875,0.2006223243127146
stovetop,BOSS-2014 (v.2),42,0,1,2,0,0.023809523809523808,0.047619047619047616,39,Stove top,7,0.16666666666666666,0.1794871794871795,18,3.775895413650021,41,4.585365853658536,0.6699108058576747,41,2.048780487804878,1.0235042626241262,33,1,34,Kitchen & utensil,30,0,0.9090909090909091,0.8823529411764706,0.5229784263810124
apron,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,apron,40,0.9523809523809523,0.9523809523809523,3,0.3238144752669867,42,4.571428571428571,0.8006965608633513,42,1.9285714285714286,0.9726217308691415,33,6,39,Clothing,22,0,0.6666666666666666,0.5641025641025641,1.0647948296949938
bottleofwhitewine,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Wine bottle,15,0.35714285714285715,0.35714285714285715,5,2.1559681021459074,42,4.571428571428571,0.7034013926370662,42,1.9285714285714286,0.8665281761947344,33,0,33,Food,29,0,0.8787878787878788,0.8787878787878788,0.7146532448524052
boxtruck,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,truck,32,0.7619047619047619,0.7619047619047619,9,1.4695820060605824,42,4.571428571428571,0.8006965608633513,42,2.5952380952380953,1.3445377083760288,32,0,32,Vehicle,31,0,0.96875,0.96875,0.2006223243127146
car,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Car,34,0.8095238095238095,0.8095238095238095,7,1.1606835155245934,42,4.571428571428571,0.8594625984812571,42,2.9761904761904763,1.4053572627643998,32,0,32,Vehicle,31,0,0.96875,0.96875,0.2006223243127146
cinderblock,BOSS-2014 (v.2),42,0,2,0,0,0.047619047619047616,0,40,Cinder block,13,0.30952380952380953,0.325,10,2.6475160514095855,42,4.571428571428571,0.7034013926370662,42,1.8333333333333333,0.9606061771830726,33,2,35,Building material,27,2,0.8181818181818182,0.8285714285714286,0.8022243304841968
cookingpot,BOSS-2014 (v.2),42,0,1,2,0,0.023809523809523808,0.047619047619047616,39,pot,25,0.5952380952380952,0.6410256410256411,9,1.898314917724604,42,4.571428571428571,0.7372611524884803,42,1.9761904761904763,0.9750070728472727,33,0,33,Kitchen & utensil,33,0,1,1,0
floorlamp,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,lamp,36,0.8571428571428571,0.8571428571428571,3,0.7228578977329687,42,4.571428571428571,0.7034013926370662,42,2.0714285714285716,0.9472130402153502,33,3,36,Furniture,20,0,0.6060606060606061,0.5555555555555556,1.5426372291611505
garbagecan02,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Garbage can,14,0.3333333333333333,0.3333333333333333,12,2.9021464364942196,42,4.571428571428571,0.7696327012111169,42,1.9285714285714286,0.7120173039435084,32,1,33,Household article & cleaner,14,0,0.4375,0.42424242424242425,2.2336796919474975
golfball,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,golf ball,41,0.9761904761904762,0.9761904761904762,2,0.1623261801753929,42,4.571428571428571,0.9144599137184257,42,1.6428571428571428,0.905846284580998,33,0,33,Outdoor activity & sport item,30,0,0.9090909090909091,0.9090909090909091,0.5229784263810124
hardhat02,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Hard hat,15,0.35714285714285715,0.35714285714285715,12,2.6986820907047466,42,4.571428571428571,0.7372611524884803,42,1.5952380952380953,0.8281487968552926,32,6,38,Clothing,20,2,0.625,0.5789473684210527,1.6846860514952977
onewaysign,BOSS-2014 (v.2),42,0,2,0,0,0.047619047619047616,0,40,One way Sign,13,0.30952380952380953,0.325,15,3.272427611968326,42,4.571428571428571,0.7372611524884803,42,1.4761904761904763,0.7404051375510322,33,3,36,Building infrastructure,14,0,0.42424242424242425,0.3888888888888889,2.584476789366524
pingpongtable,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Ping pong Table,33,0.7857142857142857,0.7857142857142857,5,1.1251771027551307,42,4.571428571428571,0.6302480016263504,42,2.119047619047619,0.889021960616051,32,2,34,Gamestoy & entertainment,24,0,0.75,0.7058823529411765,0.947169235259032
rollerblade,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Rollerblade,35,0.8333333333333334,0.8333333333333334,3,0.7486345514120754,42,4.571428571428571,0.6678270969037466,42,2.738095238095238,1.3625572050559718,33,4,37,Outdoor activity & sport item,30,1,0.9090909090909091,0.8378378378378378,0.5229784263810124
shower,BOSS-2014 (v.2),41,0,0,0,0,0,0,41,shower,34,0.8292682926829268,0.8292682926829268,5,0.9435584289470709,42,4.571428571428571,0.7034013926370662,42,2.6904761904761907,1.1993513539205212,33,1,34,Skincare & bathroom item,16,0,0.48484848484848486,0.47058823529411764,2.0364812427269374
toiletbrush,BOSS-2014 (v.2),42,0,2,4,0,0.047619047619047616,0.09523809523809523,36,Toilet brush,24,0.5714285714285714,0.6666666666666666,8,1.779950000961541,42,4.571428571428571,0.7372611524884803,42,2.119047619047619,1.0638719194958355,33,2,35,Skincare & bathroom item,16,2,0.48484848484848486,0.5142857142857142,1.3291408183242783
tricycle,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,Tricycle,38,0.9047619047619048,0.926829268292683,4,0.49361918728012644,42,4.571428571428571,0.6302480016263504,42,2.5,1.173903224498427,33,5,38,Vehicle,19,2,0.5757575757575758,0.5526315789473685,1.4013517630022394
watercooler,BOSS-2014 (v.2),42,0,1,1,0,0.023809523809523808,0.023809523809523808,40,Water cooler,23,0.5476190476190477,0.575,10,2.0708799701545795,42,4.571428571428571,0.7372611524884803,42,2.142857142857143,0.9518000551311894,33,1,34,Kitchen & utensil,12,0,0.36363636363636365,0.35294117647058826,2.3963917561689336
nightstand,BOSS-2014 (v.2),42,0,2,2,0,0.047619047619047616,0.047619047619047616,38,drawer,10,0.23809523809523808,0.2631578947368421,11,3.041388791549787,41,4.560975609756097,0.7088293337540741,41,1.951219512195122,0.8352011587694046,33,0,33,Furniture,31,0,0.9393939393939394,0.9393939393939394,0.32984607020714635
bowtie,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Bowtie,37,0.8809523809523809,0.8809523809523809,3,0.612560886391352,42,4.5476190476190474,0.802507684102136,42,2.0714285714285716,1.0215449118705653,32,3,35,Clothing,29,0,0.90625,0.8285714285714286,0.5974547231656377
coatrack,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,Coat rack,20,0.47619047619047616,0.4878048780487805,9,2.2215147513213798,42,4.5476190476190474,0.6699974864307042,42,1.6904761904761905,0.9997095977868198,33,2,35,Furniture,23,1,0.696969696969697,0.6857142857142857,1.395713726452042
contactlens,BOSS-2014 (v.2),42,1,1,0,0.023809523809523808,0.023809523809523808,0,40,bowl,23,0.5476190476190477,0.575,7,1.8418484836863254,42,4.5476190476190474,0.9160461419942153,42,1.6904761904761905,0.896826253344299,32,0,32,Kitchen & utensil,21,0,0.65625,0.65625,1.4217709879736131
cross01,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,cross,37,0.8809523809523809,0.8809523809523809,5,0.7554180292484949,42,4.5476190476190474,0.802507684102136,42,1.380952380952381,0.6608339503023747,32,0,32,Decoration & gift accessory,16,0,0.5,0.5,1.7483203810934291
dalmatian,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Dalmatian,30,0.7142857142857143,0.7142857142857143,3,1.1488348542809166,42,4.5476190476190474,0.7054623445856906,42,3,1.5460413650478515,33,0,33,Canine,30,0,0.9090909090909091,0.9090909090909091,0.4394969869215135
discoball,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,disco ball,39,0.9285714285714286,0.9285714285714286,4,0.48444393383524387,42,4.5476190476190474,0.802507684102136,42,2.5952380952380953,1.4323700947274254,33,1,34,Decoration & gift accessory,25,0,0.7575757575757576,0.7352941176470589,0.7990485210442682
dresser02,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,Dresser,20,0.47619047619047616,0.4878048780487805,10,2.3399233604012175,42,4.5476190476190474,0.5927357389374337,42,2.1904761904761907,0.916996561902623,33,0,33,Furniture,33,0,1,1,0
drumstick,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,drum sticks,39,0.9285714285714286,0.9512195121951219,3,0.32997428423692066,42,4.5476190476190474,0.7392277101362054,42,1.5714285714285714,0.8594625984812565,33,0,33,Musical instrument,30,0,0.9090909090909091,0.9090909090909091,0.5835844869870731
ducttape,BOSS-2014 (v.2),42,1,0,0,0.023809523809523808,0,0,41,Duct tape,30,0.7142857142857143,0.7317073170731707,5,1.1817783980752654,42,4.5476190476190474,0.8611501371147368,42,1.7857142857142858,1.0484765786075063,32,1,33,Hand labour tool & accessory,18,0,0.5625,0.5454545454545454,1.541615921862549
gamecontroller01,BOSS-2014 (v.2),42,0,0,2,0,0,0.047619047619047616,40,Game controller,10,0.23809523809523808,0.25,16,3.369676936083599,42,4.5476190476190474,0.7715167498104599,42,2,0.7650920556760059,33,8,41,Gamestoy & entertainment,19,1,0.5757575757575758,0.4878048780487805,1.1408686923505043
ipod,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,IPhone,17,0.40476190476190477,0.40476190476190477,10,2.464440952383051,42,4.5476190476190474,0.8611501371147368,42,1.9285714285714286,1.1129582014559904,33,2,35,Electronic device & accessory,31,0,0.9393939393939394,0.8857142857142857,0.39045213081320695
lawnmower,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,lawn mower,40,0.9523809523809523,0.975609756097561,2,0.16542703399626696,42,4.5476190476190474,0.6699974864307042,42,2.5714285714285716,1.2125936150505345,33,2,35,Hand labour tool & accessory,19,1,0.5757575757575758,0.5714285714285714,1.727257444885981
motorcycle,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,motorcycle,36,0.8571428571428571,0.8571428571428571,5,0.8657150405901116,42,4.5476190476190474,0.7054623445856906,42,3.4761904761904763,1.485508785930873,31,1,32,Vehicle,31,0,1,0.96875,0
panda,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,panda,28,0.6666666666666666,0.6666666666666666,2,0.9182958340544893,42,4.5476190476190474,0.7392277101362054,42,3.0238095238095237,1.5379443873052336,33,0,33,Mammal,33,0,1,1,0
polarbear,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Polar bear,38,0.9047619047619048,0.9047619047619048,2,0.45371633918694465,42,4.5476190476190474,0.7715167498104599,42,3.142857142857143,1.4240346078870172,33,0,33,Mammal,33,0,1,1,0
safetyglasses,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Safety glasses,9,0.21428571428571427,0.21428571428571427,10,2.9508271017948156,42,4.5476190476190474,0.6699974864307042,42,2.0476190476190474,0.794873235863275,33,3,36,Clothing,12,0,0.36363636363636365,0.3333333333333333,2.0117213910367715
skippingrope,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,skipping rope,22,0.5238095238095238,0.5238095238095238,3,1.1347431759823636,42,4.5476190476190474,0.8890219606160513,42,1.5952380952380953,0.9385906354489059,33,4,37,Gamestoy & entertainment,24,3,0.7272727272727273,0.7297297297297297,0.9826032097430671
usbcable01a,BOSS-2014 (v.2),42,0,2,1,0,0.047619047619047616,0.023809523809523808,39,Usb cable,17,0.40476190476190477,0.4358974358974359,15,3.022793095697652,42,4.5476190476190474,0.7392277101362054,42,1.9047619047619047,1.0314452046622127,32,0,32,Electronic device & accessory,30,0,0.9375,0.9375,0.3997900666170139
volleyball,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Volleyball,32,0.7619047619047619,0.7619047619047619,4,1.0672820786263024,42,4.5476190476190474,0.7392277101362054,42,1.7619047619047619,0.7261500150568166,33,2,35,Outdoor activity & sport item,29,1,0.8787878787878788,0.8571428571428571,0.5328350630342235
wetfloorsign,BOSS-2014 (v.2),42,0,3,0,0,0.07142857142857142,0,39,Wet floor Sign,7,0.16666666666666666,0.1794871794871795,20,3.9835842718579664,42,4.5476190476190474,0.6699974864307042,42,1.6428571428571428,0.7593780693862632,33,1,34,Hand labour tool & accessory,11,0,0.3333333333333333,0.3235294117647059,2.3718876559515474
acousticguitar02,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,guitar,30,0.7142857142857143,0.7142857142857143,4,1.0964603080852084,42,4.523809523809524,0.7726449737860468,42,2.4523809523809526,1.1087760985435742,33,0,33,Musical instrument,33,0,1,1,0
bikelock,BOSS-2014 (v.2),42,0,2,5,0,0.047619047619047616,0.11904761904761904,35,bike lock,20,0.47619047619047616,0.5714285714285714,7,1.8380416055189461,42,4.523809523809524,0.833391403319351,42,2.0714285714285716,0.7120173039435084,33,0,33,Outdoor activity & sport item,19,0,0.5757575757575758,0.5757575757575758,1.8831740214837585
bikepump01,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,Air pump,15,0.35714285714285715,0.36585365853658536,8,2.337487617227806,42,4.523809523809524,0.7404051375510322,42,1.880952380952381,0.8025076841021356,32,1,33,Outdoor activity & sport item,20,0,0.625,0.6060606060606061,1.4513132069840313
blender,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Blender,39,0.9285714285714286,0.9285714285714286,4,0.48444393383524387,42,4.523809523809524,0.671296351920824,42,2.2857142857142856,1.0189835750061944,33,2,35,Kitchen & utensil,31,0,0.9393939393939394,0.8857142857142857,0.39045213081320695
bridge,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,bridge,38,0.9047619047619048,0.9047619047619048,3,0.54895443442504,42,4.523809523809524,0.671296351920824,42,2.3333333333333335,1.140531897024402,31,1,32,Building infrastructure,30,0,0.967741935483871,0.9375,0.2055925081850829
chainlinkfence,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,fence,21,0.5,0.5121951219512195,8,2.0840682404865944,42,4.523809523809524,0.7404051375510322,42,1.9523809523809523,0.9358022761866653,32,0,32,Building infrastructure,22,0,0.6875,0.6875,1.0425993555312076
chessknight03a,BOSS-2014 (v.2),42,0,2,1,0,0.047619047619047616,0.023809523809523808,39,Chess piece,12,0.2857142857142857,0.3076923076923077,11,2.8203005396976937,42,4.523809523809524,0.8900012397386609,42,2.142857142857143,1.0257995946394058,33,4,37,Gamestoy & entertainment,29,1,0.8787878787878788,0.8108108108108109,0.7752593054584659
corkboard,BOSS-2014 (v.2),42,0,3,2,0,0.07142857142857142,0.047619047619047616,37,Cork board,12,0.2857142857142857,0.32432432432432434,12,2.8129389206814603,42,4.523809523809524,0.7726449737860468,42,1.6904761904761905,0.8111447868740442,33,0,33,Stationary & school supply,24,0,0.7272727272727273,0.7272727272727273,1.5051823763441743
desk02,BOSS-2014 (v.2),42,0,1,1,0,0.023809523809523808,0.023809523809523808,40,desk,20,0.47619047619047616,0.5,11,2.410964047443681,42,4.523809523809524,0.7726449737860468,42,2.5952380952380953,1.0373400272677673,33,1,34,Furniture,29,0,0.8787878787878788,0.8529411764705882,0.7752593054584659
guitarcase,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Guitar case,41,0.9761904761904762,0.9761904761904762,2,0.1623261801753929,42,4.523809523809524,0.7066960307707161,42,2.142857142857143,1.1384934112179832,33,0,33,Musical instrument,30,0,0.9090909090909091,0.9090909090909091,0.5835844869870731
ironingboard01,BOSS-2014 (v.2),42,0,1,2,0,0.023809523809523808,0.047619047619047616,39,ironing board,31,0.7380952380952381,0.7948717948717948,2,0.7320666900931937,42,4.523809523809524,0.8621610748180848,42,1.5714285714285714,0.8006965608633506,33,1,34,Household article & cleaner,22,1,0.6666666666666666,0.6764705882352942,1.5408404643782267
mirror02,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,mirror,32,0.7619047619047619,0.7619047619047619,9,1.4875555180168556,42,4.523809523809524,0.671296351920824,42,2.0476190476190474,0.7635725068956292,30,3,33,Furniture,20,2,0.6666666666666666,0.6666666666666666,1.3752793655393794
parkingmeter,BOSS-2014 (v.2),42,0,1,5,0,0.023809523809523808,0.11904761904761904,36,Parking meter,30,0.7142857142857143,0.8333333333333334,4,0.858627282879658,42,4.523809523809524,0.833391403319351,42,2.2857142857142856,0.9444501377615286,32,2,34,Building infrastructure,19,0,0.59375,0.5588235294117647,1.9695223355650457
photocopier,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Photocopier,14,0.3333333333333333,0.3333333333333333,10,2.7835642938431207,42,4.523809523809524,0.7726449737860468,42,3.0952380952380953,1.494861504467135,33,2,35,Electronic device & accessory,24,0,0.7272727272727273,0.6857142857142857,0.8453509366224365
rooster,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,rooster,39,0.9285714285714286,0.9512195121951219,3,0.32997428423692066,42,4.523809523809524,0.7404051375510322,42,3.119047619047619,1.4849222851041974,33,0,33,Bird,32,0,0.9696969696969697,0.9696969696969697,0.19590927087360496
skateboard,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,skateboard,41,0.9761904761904762,1,1,0,42,4.523809523809524,0.833391403319351,42,1.880952380952381,0.8025076841021356,31,2,33,Outdoor activity & sport item,22,2,0.7096774193548387,0.7272727272727273,1.1357395969510382
soccerball,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,soccer ball,41,0.9761904761904762,0.9761904761904762,2,0.1623261801753929,42,4.523809523809524,0.8035923987456073,42,1.9761904761904763,1.0473682521046936,33,3,36,Outdoor activity & sport item,29,2,0.8787878787878788,0.8611111111111112,0.5328350630342235
wheelchair,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Wheelchair,41,0.9761904761904762,0.9761904761904762,2,0.1623261801753929,42,4.523809523809524,0.8035923987456073,42,2.7857142857142856,1.2003193535566472,33,3,36,Vehicle,19,1,0.5757575757575758,0.5555555555555556,1.4454737993451685
winniethepooh,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Winnie the pooh,26,0.6190476190476191,0.6190476190476191,9,1.970383906683634,42,4.523809523809524,0.7066960307707161,42,2.4523809523809526,1.1729134239645072,33,5,38,Decoration & gift accessory,23,1,0.696969696969697,0.631578947368421,1.1037297257429597
8ball,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,8 ball,20,0.47619047619047616,0.4878048780487805,7,2.1941450088476624,42,4.5,0.8624977907359475,42,1.5952380952380953,0.7981540840764962,33,1,34,Gamestoy & entertainment,28,0,0.8484848484848485,0.8235294117647058,0.6136190195993709
airconditioner,BOSS-2014 (v.2),41,1,0,2,0.024390243902439025,0,0.04878048780487805,38,air conditioner,20,0.4878048780487805,0.5263157894736842,11,2.446912726660763,40,4.5,0.7161148740394329,41,2.8536585365853657,1.2953952217326592,32,1,33,Electronic device & accessory,20,0,0.625,0.6060606060606061,1.6221860514952977
